﻿Codi Província;Nom Província;Codi Vegueria;Nom Vegueria;Codi Comarca;Nom Comarca;Codi Municipi;Nom Municipi;Districte;Secció;Població;Cens;Participació 14:00;Participació 18:00;Participació 20:00;Abstenció;Vots nuls;Vots en blanc;Vots a candidatures;Vots vàlids
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43148;Tarragona;8;9;;1912;564;799;1091;821;1;5;1085;1090
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43148;Tarragona;9;1;;1068;292;418;540;528;3;7;530;537
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43148;Tarragona;9;10;;971;285;367;462;509;4;7;451;458
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43148;Tarragona;9;2;;694;178;264;325;369;3;0;322;322
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43148;Tarragona;9;3;;684;199;269;339;345;1;2;336;338
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43148;Tarragona;9;4;;923;263;336;460;463;7;4;449;453
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43148;Tarragona;9;8;;599;177;225;289;310;2;2;285;287
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43148;Tarragona;9;9;;661;211;286;346;315;3;2;341;343
25;Lleida;4;Lleida;38;Urgell;25217;Tàrrega;1;1;;1656;581;801;1032;624;8;13;1011;1024
25;Lleida;4;Lleida;38;Urgell;25217;Tàrrega;1;2;;965;373;493;641;324;2;15;624;639
25;Lleida;4;Lleida;38;Urgell;25217;Tàrrega;2;1;;1189;422;642;813;376;5;8;800;808
25;Lleida;4;Lleida;38;Urgell;25217;Tàrrega;2;2;;1371;521;735;916;455;3;10;903;913
25;Lleida;4;Lleida;38;Urgell;25217;Tàrrega;2;3;;1207;419;616;805;402;1;15;789;804
25;Lleida;4;Lleida;38;Urgell;25217;Tàrrega;3;1;;1124;387;469;709;415;2;14;693;707
25;Lleida;4;Lleida;38;Urgell;25217;Tàrrega;3;2;;671;224;324;429;242;2;6;421;427
25;Lleida;4;Lleida;38;Urgell;25217;Tàrrega;3;3;;1101;391;560;719;382;3;8;708;716
25;Lleida;4;Lleida;38;Urgell;25217;Tàrrega;4;1;;563;206;284;361;202;4;11;346;357
25;Lleida;4;Lleida;38;Urgell;25217;Tàrrega;4;2;;1116;416;573;713;403;7;17;689;706
25;Lleida;4;Lleida;18;Garrigues;25218;Tarrés;1;1;;89;45;71;81;8;4;3;74;77
25;Lleida;4;Lleida;32;Segarra;25219;Tarroja de Segarra;1;1;;151;73;105;122;29;0;1;121;122
8;Barcelona;2;Catalunya Central;24;Osona;08275;Tavèrnoles;1;1;;247;128;183;231;16;8;12;211;223
8;Barcelona;2;Catalunya Central;24;Osona;08280;Tavertet;1;1;;97;49;73;84;13;2;0;82;82
8;Barcelona;1;Barcelona;21;Maresme;08281;Teià;1;1;;1650;697;967;1242;408;5;30;1207;1237
8;Barcelona;1;Barcelona;21;Maresme;08281;Teià;1;2;;1816;639;955;1189;627;7;25;1157;1182
8;Barcelona;1;Barcelona;21;Maresme;08281;Teià;1;3;;1439;550;814;1027;412;6;17;1004;1021
25;Lleida;4;Lleida;23;Noguera;25220;Térmens;1;1;;1039;505;754;891;148;14;21;856;877
17;Girona;3;Girona;2;Alt Empordà;17196;Terrades;1;1;;267;81;130;170;97;4;62;104;166
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;1;;1096;483;691;842;254;1;2;839;841
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;10;;981;340;513;693;288;0;3;690;693
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;11;;923;321;457;590;333;2;5;583;588
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;12;;1100;407;563;692;408;2;5;685;690
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;13;;643;216;308;390;253;2;6;382;388
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;14;;1625;545;754;946;679;4;1;941;942
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;15;;936;332;452;601;335;0;6;595;601
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;16;;1864;675;965;1245;619;4;2;1239;1241
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;17;;1657;653;944;1193;464;2;2;1189;1191
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;18;;440;182;264;342;98;1;2;339;341
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;19;;1158;408;578;735;423;2;7;726;733
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;2;;1117;448;596;791;326;0;5;786;791
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;20;;1049;414;578;800;249;2;3;795;798
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;21;;1070;359;519;696;374;1;4;691;695
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;22;;1405;488;712;982;423;1;6;975;981
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;23;;968;379;591;756;212;1;4;751;755
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;24;;663;276;384;493;170;0;4;489;493
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;4;;1539;595;819;1131;408;6;4;1121;1125
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;5;;987;392;563;764;223;2;3;759;762
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;6;;1212;487;673;899;313;0;3;896;899
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;7;;1428;486;710;1000;428;0;6;994;1000
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;8;;1983;769;1123;1467;516;1;7;1459;1466
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;1;9;;1050;382;546;746;304;3;2;741;743
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;2;1;;1094;351;474;612;482;2;1;609;610
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;2;11;;827;230;325;420;407;2;2;416;418
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;2;12;;673;171;241;307;366;4;2;301;303
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;2;14;;1477;379;541;793;684;3;2;788;790
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;2;15;;595;115;170;222;373;0;0;222;222
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;2;16;;1573;387;641;888;685;3;0;885;885
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;2;17;;1367;353;501;686;681;3;4;679;683
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;2;2;;458;102;143;187;271;1;0;186;186
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;2;3;;799;228;320;381;418;0;1;380;381
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;2;4;;660;200;261;319;341;0;3;316;319
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;2;5;;827;271;365;468;359;2;4;462;466
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;2;6;;737;200;308;399;338;1;0;398;398
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;2;8;;781;240;330;450;331;3;1;446;447
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;2;9;;1121;354;469;570;551;0;0;570;570
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;3;1;;1316;439;620;786;530;1;3;782;785
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;3;14;;1090;271;393;518;572;2;3;513;516
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;3;15;;918;334;459;558;360;0;0;558;558
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;3;16;;679;231;299;375;304;0;0;375;375
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;3;17;;840;292;381;452;388;3;1;448;449
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;3;18;;757;259;355;445;312;0;1;444;445
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;3;19;;906;295;395;487;419;1;1;485;486
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;3;2;;1107;406;590;746;361;1;5;740;745
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;3;20;;1181;411;552;654;527;1;5;648;653
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;3;3;;1222;403;561;695;527;1;6;688;694
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;3;4;;941;249;360;475;466;3;4;468;472
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;3;5;;1747;569;824;1077;670;3;7;1067;1074
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;3;6;;1527;534;780;1020;507;1;7;1012;1019
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;3;7;;1632;534;789;1061;571;1;4;1056;1060
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;3;8;;1553;462;674;835;718;3;1;831;832
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;1;;1102;435;614;767;335;0;4;763;767
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;10;;728;204;303;368;360;0;0;368;368
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;12;;1029;364;506;664;365;1;3;660;663
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;13;;1180;435;672;820;360;1;5;814;819
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;14;;994;398;600;770;224;0;1;769;770
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;15;;870;305;477;636;234;0;3;633;636
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;16;;976;365;568;722;254;1;5;716;721
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;17;;1171;464;698;875;296;0;3;872;875
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;18;;1934;716;1017;1320;614;3;6;1311;1317
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;19;;942;309;450;564;378;4;1;559;560
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;2;;1156;485;659;814;342;1;2;811;813
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;20;;535;152;215;267;268;1;0;266;266
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;21;;792;245;346;429;363;5;5;419;424
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;22;;1646;472;720;994;652;5;2;987;989
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;23;;1650;461;733;1006;644;3;2;1001;1003
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;24;;1578;424;652;851;727;0;4;847;851
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;25;;882;302;457;551;331;3;2;546;548
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;26;;1084;385;586;762;322;0;2;760;762
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;3;;1303;454;648;843;460;4;1;838;839
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;4;;1153;386;555;735;418;4;3;728;731
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;5;;1214;353;553;700;514;2;1;697;698
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;6;;1453;462;702;892;561;3;1;888;889
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;7;;1870;516;738;966;904;8;4;954;958
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;8;;961;301;455;588;373;3;3;582;585
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;4;9;;731;240;320;406;325;1;6;399;405
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;1;;1527;528;761;1004;523;5;7;992;999
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;10;;1411;509;685;825;586;3;4;818;822
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;11;;1449;523;753;975;474;0;0;975;975
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;12;;584;188;286;370;214;0;0;370;370
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;13;;1164;305;460;631;533;1;0;630;630
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;14;;1578;531;755;1015;563;2;7;1006;1013
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;15;;1508;457;640;801;707;2;3;796;799
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;16;;1894;564;788;1023;871;3;10;1010;1020
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;17;;1327;435;669;882;445;1;4;877;881
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;18;;996;393;540;668;328;1;2;665;667
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;19;;916;267;396;545;371;1;1;543;544
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;2;;1101;396;534;674;427;1;0;673;673
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;20;;1190;407;589;799;391;0;4;795;799
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;21;;1399;455;663;900;499;4;4;892;896
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;22;;566;200;271;349;217;0;0;349;349
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;23;;1270;460;638;841;429;0;3;838;841
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;24;;1192;431;581;773;419;0;5;768;773
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;25;;909;263;431;561;348;1;2;558;560
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;26;;1000;375;494;691;309;1;1;689;690
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;27;;927;299;485;660;267;0;8;652;660
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;28;;899;297;455;633;266;1;1;631;632
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;29;;905;270;434;630;275;1;9;620;629
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;3;;1488;641;773;943;545;0;1;942;943
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;4;;1226;341;641;835;391;0;2;833;835
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;5;;747;293;386;478;269;0;1;477;478
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;6;;1571;615;832;1074;497;0;3;1071;1074
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;7;;873;335;497;643;230;0;4;639;643
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;8;;1403;513;742;962;441;0;6;956;962
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;5;9;;1378;542;723;962;416;1;2;959;961
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;1;;900;319;466;561;339;1;0;560;560
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;10;;1629;491;760;1002;627;1;8;993;1001
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;11;;1258;372;507;649;609;1;2;646;648
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;12;;944;298;425;530;414;3;2;525;527
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;13;;695;233;333;396;299;2;3;391;394
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;14;;724;192;270;334;390;0;3;331;334
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;16;;1143;357;463;596;547;2;1;593;594
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;18;;892;287;415;504;388;1;2;501;503
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;2;;1188;393;499;656;532;1;5;650;655
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;20;;1110;259;388;498;612;3;1;494;495
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;23;;993;304;422;545;448;5;3;537;540
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;24;;1780;613;935;1010;770;2;2;1006;1008
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;25;;1447;433;633;819;628;3;4;812;816
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;26;;1184;369;475;677;507;1;3;673;676
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;27;;966;270;385;486;480;1;4;481;485
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;28;;1204;413;563;700;504;4;3;693;696
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;29;;816;232;337;453;363;2;1;450;451
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;3;;1491;452;640;827;664;1;3;823;826
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;30;;542;137;221;294;248;3;1;290;291
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;31;;731;201;287;368;363;2;0;366;366
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;32;;591;181;245;319;272;1;0;318;318
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;33;;1022;286;468;630;392;3;2;625;627
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;4;;893;252;354;455;438;1;1;453;454
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;5;;1087;316;452;607;480;4;2;601;603
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;6;;1156;294;422;590;566;2;6;582;588
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;8;;1672;540;764;1003;669;3;7;993;1000
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;6;9;;936;269;415;567;369;0;4;563;567
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;7;1;;2018;639;970;1253;765;1;2;1250;1252
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;7;2;;1512;448;582;797;715;2;0;795;795
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;7;3;;1140;237;362;471;669;1;6;464;470
8;Barcelona;1;Barcelona;40;Vallès Occidental;08279;Terrassa;7;4;;1828;550;794;1022;806;3;5;1014;1019
8;Barcelona;1;Barcelona;21;Maresme;08282;Tiana;1;1;;1841;708;985;1301;540;4;8;1289;1297
8;Barcelona;1;Barcelona;21;Maresme;08282;Tiana;1;2;;1690;621;923;1187;503;3;8;1176;1184
8;Barcelona;1;Barcelona;21;Maresme;08282;Tiana;1;3;;964;354;514;663;301;2;6;655;661
8;Barcelona;1;Barcelona;21;Maresme;08282;Tiana;1;4;;1337;470;699;949;388;0;9;940;949
8;Barcelona;1;Barcelona;21;Maresme;08282;Tiana;1;5;;947;329;488;655;292;1;11;643;654
25;Lleida;5;Alt Pirineu i territori d'Aran;26;Pallars Sobirà;25221;Tírvia;1;1;;117;32;50;81;36;7;9;65;74
25;Lleida;4;Lleida;23;Noguera;25222;Tiurana;1;1;;65;30;49;63;2;1;2;60;62
43;Tarragona;7;Terres de l'Ebre;9;Baix Ebre;43149;Tivenys;1;1;;715;392;545;630;85;9;11;610;621
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43150;Tivissa;1;1;;1265;572;849;1068;197;30;27;1011;1038
8;Barcelona;2;Catalunya Central;24;Osona;08283;Tona;1;1;;1728;617;966;1185;543;7;17;1161;1178
8;Barcelona;2;Catalunya Central;24;Osona;08283;Tona;1;2;;1433;522;788;1022;411;2;16;1004;1020
8;Barcelona;2;Catalunya Central;24;Osona;08283;Tona;1;3;;1729;610;967;1240;489;10;24;1206;1230
8;Barcelona;2;Catalunya Central;24;Osona;08283;Tona;1;4;;1249;416;630;812;437;7;22;783;805
25;Lleida;4;Lleida;32;Segarra;25223;Torà;1;1;;914;396;595;718;196;16;29;673;702
8;Barcelona;1;Barcelona;21;Maresme;08284;Tordera;1;1;;1652;574;825;1033;619;9;6;1018;1024
8;Barcelona;1;Barcelona;21;Maresme;08284;Tordera;1;2;;1248;354;557;731;517;5;10;716;726
8;Barcelona;1;Barcelona;21;Maresme;08284;Tordera;1;3;;1534;415;639;869;665;9;11;849;860
8;Barcelona;1;Barcelona;21;Maresme;08284;Tordera;1;4;;1867;587;882;1140;727;16;13;1111;1124
8;Barcelona;1;Barcelona;21;Maresme;08284;Tordera;2;1;;2054;621;929;1151;903;5;10;1136;1146
8;Barcelona;1;Barcelona;21;Maresme;08284;Tordera;2;2;;2297;666;1044;1254;1043;5;7;1242;1249
8;Barcelona;1;Barcelona;21;Maresme;08284;Tordera;2;3;;1970;599;804;1048;922;8;9;1031;1040
8;Barcelona;2;Catalunya Central;24;Osona;08285;Torelló;1;1;;697;252;380;459;238;1;3;455;458
8;Barcelona;2;Catalunya Central;24;Osona;08285;Torelló;1;2;;1579;543;811;1043;536;5;13;1025;1038
8;Barcelona;2;Catalunya Central;24;Osona;08285;Torelló;1;4;;1584;533;804;1043;541;3;17;1023;1040
8;Barcelona;2;Catalunya Central;24;Osona;08285;Torelló;2;1;;1322;463;699;913;409;3;12;898;910
8;Barcelona;2;Catalunya Central;24;Osona;08285;Torelló;2;2;;1020;412;585;738;282;4;18;716;734
8;Barcelona;2;Catalunya Central;24;Osona;08285;Torelló;3;1;;1342;455;704;895;447;6;20;869;889
8;Barcelona;2;Catalunya Central;24;Osona;08285;Torelló;3;2;;1136;414;568;702;434;2;16;684;700
8;Barcelona;2;Catalunya Central;24;Osona;08285;Torelló;3;3;;1684;589;874;1121;563;9;18;1094;1112
25;Lleida;4;Lleida;18;Garrigues;25224;Torms, els;1;1;;125;40;74;102;23;1;1;100;101
25;Lleida;4;Lleida;38;Urgell;25225;Tornabous;1;1;;585;260;347;442;143;1;8;433;441
25;Lleida;4;Lleida;33;Segrià;25226;Torrebesses;1;1;;245;88;131;162;83;3;23;136;159
25;Lleida;5;Alt Pirineu i territori d'Aran;25;Pallars Jussà;25227;Torre de Cabdella, la;1;1;;665;221;319;522;143;12;24;486;510
8;Barcelona;8;Penedès;6;Anoia;08286;Torre de Claramunt, la;1;1;;1802;737;1050;1301;501;9;23;1269;1292
8;Barcelona;8;Penedès;6;Anoia;08286;Torre de Claramunt, la;1;2;;1138;408;540;654;484;6;6;642;648
43;Tarragona;6;Camp de Tarragona;29;Priorat;43151;Torre de Fontaubella, la;1;1;;108;75;85;99;9;2;0;97;97
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43152;Torre de l'Espanyol, la;1;1;;437;200;261;336;101;25;20;291;311
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43153;Torredembarra;1;1;;1614;587;811;999;615;4;6;989;995
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43153;Torredembarra;1;2;;989;334;464;610;379;3;2;605;607
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43153;Torredembarra;1;3;;1284;497;685;845;439;5;8;832;840
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43153;Torredembarra;1;4;;1604;621;862;1113;491;3;12;1098;1110
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43153;Torredembarra;1;5;;1365;471;650;829;536;4;7;818;825
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43153;Torredembarra;1;6;;1954;696;921;1118;836;9;4;1105;1109
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43153;Torredembarra;1;7;;1410;497;653;808;602;1;2;805;807
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43153;Torredembarra;1;8;;1056;338;464;581;475;1;2;578;580
25;Lleida;4;Lleida;33;Segrià;25228;Torrefarrera;1;1;;1255;435;638;830;425;9;11;810;821
25;Lleida;4;Lleida;33;Segrià;25228;Torrefarrera;1;2;;1924;683;1017;1339;585;7;19;1313;1332
25;Lleida;4;Lleida;32;Segarra;25907;Torrefeta i Florejacs;1;1;;497;188;285;367;130;2;12;353;365
25;Lleida;4;Lleida;27;Pla d'Urgell;25230;Torregrossa;1;1;;1573;626;924;1144;429;70;62;1012;1074
25;Lleida;4;Lleida;23;Noguera;25231;Torrelameu;1;1;;509;256;354;454;55;11;6;437;443
8;Barcelona;8;Penedès;3;Alt Penedès;08287;Torrelavit;1;1;;1060;418;652;836;224;7;18;811;829
8;Barcelona;8;Penedès;3;Alt Penedès;08288;Torrelles de Foix;1;1;;1693;650;934;1133;560;14;17;1102;1119
8;Barcelona;1;Barcelona;11;Baix Llobregat;08289;Torrelles de Llobregat;1;1;;1007;317;553;713;294;7;8;698;706
8;Barcelona;1;Barcelona;11;Baix Llobregat;08289;Torrelles de Llobregat;1;2;;1203;351;545;731;472;0;10;721;731
8;Barcelona;1;Barcelona;11;Baix Llobregat;08289;Torrelles de Llobregat;1;3;;1433;474;694;898;535;4;17;877;894
8;Barcelona;1;Barcelona;11;Baix Llobregat;08289;Torrelles de Llobregat;1;4;;851;293;462;606;245;3;8;595;603
17;Girona;3;Girona;10;Baix Empordà;17197;Torrent;1;1;;130;68;87;102;28;1;1;100;101
25;Lleida;4;Lleida;33;Segrià;25232;Torres de Segre;1;1;;1391;557;834;1042;349;22;14;1006;1020
25;Lleida;4;Lleida;33;Segrià;25233;Torre-serona;1;1;;293;126;206;255;38;4;4;247;251
17;Girona;3;Girona;2;Alt Empordà;17198;Torroella de Fluvià;1;1;;492;203;287;368;124;2;7;359;366
17;Girona;3;Girona;10;Baix Empordà;17199;Torroella de Montgrí;1;1;;1163;420;604;799;364;3;18;778;796
17;Girona;3;Girona;10;Baix Empordà;17199;Torroella de Montgrí;1;2;;634;261;334;430;204;4;15;411;426
17;Girona;3;Girona;10;Baix Empordà;17199;Torroella de Montgrí;1;3;;1744;547;831;1049;695;15;14;1020;1034
17;Girona;3;Girona;10;Baix Empordà;17199;Torroella de Montgrí;1;4;;1402;564;809;996;406;10;15;971;986
17;Girona;3;Girona;10;Baix Empordà;17199;Torroella de Montgrí;1;5;;741;286;384;495;246;6;4;485;489
17;Girona;3;Girona;10;Baix Empordà;17199;Torroella de Montgrí;1;6;;1063;374;526;688;375;4;11;673;684
17;Girona;3;Girona;10;Baix Empordà;17199;Torroella de Montgrí;1;7;;851;252;371;498;353;6;7;485;492
